CustomerID,Age,Income,Education_Level,Marital_Status,Kidhome,Teenhome,Customer_Days,Recency,Complain,Z_CostContact,Z_Revenue,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Response
CUST_0180,47,51148,Graduation,Married,1,1,2655,38,0,3,11,235,6,45,8,9,12,303,291,4,5,1,6,6,0,0,0,0,0,0,0
CUST_0181,43,31353,Graduation,Married,1,1,2341,24,0,3,11,10,0,10,3,1,7,24,17,2,1,1,2,8,0,0,0,0,0,0,0
CUST_0182,40,69661,Master,Married,0,0,2206,80,0,3,11,656,16,106,32,16,8,826,818,1,7,3,12,3,0,0,0,0,0,0,0
CUST_0183,66,80067,Graduation,Married,0,0,2442,82,0,3,11,519,17,813,27,173,51,1549,1498,1,4,6,6,2,0,0,0,0,1,1,0
CUST_0184,66,86718,Graduation,Married,0,0,2687,20,0,3,11,344,189,482,50,33,172,1098,926,1,5,6,5,2,0,0,0,0,0,0,0
CUST_0185,47,46854,PhD,Single,1,1,2249,81,0,3,11,96,1,79,7,1,79,184,105,6,5,1,3,8,0,0,1,0,0,1,1
CUST_0186,68,69142,Graduation,Divorced,0,1,2159,50,0,3,11,448,4,34,6,4,39,496,457,3,8,1,7,5,0,0,0,1,0,1,0
CUST_0187,52,75922,Graduation,Single,0,0,2361,60,0,3,11,265,138,553,224,23,92,1203,1111,1,4,4,9,1,0,0,0,0,0,0,0
CUST_0188,42,63693,Graduation,Divorced,0,1,2417,63,0,3,11,587,43,337,42,87,54,1096,1042,3,11,6,9,6,0,0,0,0,0,0,0
CUST_0189,43,102160,PhD,Together,0,0,2763,54,0,3,11,763,29,138,76,176,58,1182,1124,0,7,9,10,4,1,0,0,1,1,3,1
CUST_0190,55,40637,PhD,Single,1,1,2506,72,0,3,11,22,0,13,0,0,3,35,32,2,1,0,3,7,0,0,0,0,0,0,0
CUST_0191,36,18890,Master,Single,0,0,2755,5,0,3,11,6,4,1,7,2,15,20,5,1,0,1,2,6,0,0,1,0,0,1,1
CUST_0192,32,29604,Graduation,Together,1,0,2362,88,0,3,11,7,6,13,7,6,14,39,25,1,1,0,3,9,0,0,1,0,0,1,0
CUST_0193,57,48721,Master,Divorced,1,1,2571,50,0,3,11,81,18,113,47,13,21,272,251,6,4,2,5,6,0,0,0,0,0,0,0
CUST_0194,54,44794,Graduation,Married,0,1,2180,99,0,3,11,54,0,7,0,0,4,61,57,1,2,0,3,6,0,0,0,0,0,0,0
CUST_0195,66,64497,Graduation,Divorced,0,1,2816,17,0,3,11,1170,48,320,42,32,192,1612,1420,5,11,4,9,8,0,0,1,0,0,1,1
CUST_0196,64,46097,Graduation,Together,0,1,2614,11,0,3,11,72,24,68,65,4,8,233,225,5,3,1,6,4,0,0,0,0,0,0,0
CUST_0197,66,77972,Graduation,Together,0,0,2262,18,0,3,11,613,22,319,33,102,12,1089,1077,1,4,6,9,1,0,0,0,0,0,0,0
CUST_0198,52,44377,PhD,Married,1,1,2791,70,0,3,11,224,0,30,0,0,10,254,244,8,5,1,5,8,0,0,0,0,0,0,0
CUST_0199,46,46014,Master,Together,1,1,2683,21,0,3,11,410,0,59,19,9,44,497,453,10,7,1,8,7,0,0,0,0,0,0,0
CUST_0200,35,70951,Graduation,Married,0,0,2580,66,0,3,11,239,10,554,254,87,54,1144,1090,1,3,4,9,1,0,0,0,0,0,0,0
CUST_0201,43,41443,Graduation,Married,1,0,2248,79,0,3,11,171,7,171,25,19,89,393,304,6,8,1,5,8,0,0,0,0,0,0,0
CUST_0202,42,52195,2n Cycle,Single,2,1,2207,2,0,3,11,12,0,4,0,0,1,16,15,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0203,72,83790,Master,Married,0,0,2385,81,0,3,11,1076,16,417,42,48,16,1599,1583,1,8,10,6,3,0,0,0,1,1,2,0
CUST_0204,66,44551,Master,Widow,0,1,2461,24,0,3,11,182,4,33,0,0,66,219,153,2,4,1,5,7,0,0,0,0,0,0,0
CUST_0205,40,69508,Graduation,Together,1,0,2751,48,0,3,11,824,32,162,42,32,43,1092,1049,2,11,4,11,6,0,0,0,0,0,0,0
CUST_0206,32,45204,2n Cycle,Together,1,0,2238,93,0,3,11,30,11,25,29,1,18,96,78,1,1,1,4,3,0,0,0,0,0,0,0
CUST_0207,51,72460,Graduation,Married,0,0,2386,56,0,3,11,377,10,540,80,30,10,1037,1027,1,3,5,7,1,0,0,0,0,0,0,0
CUST_0208,50,77622,PhD,Together,0,2,2235,3,0,3,11,520,7,154,19,0,14,700,686,2,6,3,11,3,0,0,0,0,0,0,0
CUST_0209,40,30732,PhD,Married,1,0,2699,44,0,3,11,155,1,25,0,1,3,182,179,4,4,1,4,8,0,0,0,0,0,0,0
CUST_0210,58,63887,Graduation,Divorced,0,1,2818,38,0,3,11,897,23,207,15,11,92,1153,1061,5,9,6,12,6,0,0,0,0,0,0,0
CUST_0211,42,42011,Graduation,Together,1,0,2619,46,0,3,11,131,0,16,2,1,39,150,111,4,3,1,4,8,0,0,0,0,0,0,0
CUST_0212,44,51369,Graduation,Together,0,1,2771,84,0,3,11,297,7,79,0,11,182,394,212,2,8,2,4,8,0,0,0,0,0,0,0
CUST_0213,68,51537,Graduation,Divorced,0,1,2726,27,0,3,11,787,20,204,0,0,92,1011,919,3,2,2,11,8,0,0,0,0,0,0,0
CUST_0214,48,79930,PhD,Married,0,0,2849,72,0,3,11,792,86,740,67,51,17,1736,1719,1,3,5,8,2,0,0,0,0,0,0,0
CUST_0215,34,34320,PhD,Together,1,0,2292,66,0,3,11,4,1,9,3,0,0,17,17,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0216,54,37070,Graduation,Single,1,1,2625,30,0,3,11,231,7,137,4,15,39,394,355,9,5,1,8,7,0,0,0,0,0,0,1
CUST_0217,58,81975,2n Cycle,Divorced,0,1,2699,2,0,3,11,983,76,184,180,138,27,1561,1534,1,6,3,4,7,0,0,0,0,1,1,0
CUST_0218,49,38590,Graduation,Together,1,0,2569,65,0,3,11,3,1,8,4,3,3,19,16,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0219,69,15033,Graduation,Single,0,0,2233,37,0,3,11,0,4,5,6,0,4,15,11,1,1,0,3,3,0,0,0,0,0,0,0
CUST_0220,55,62745,PhD,Married,0,1,2622,89,0,3,11,562,21,464,28,10,32,1085,1053,3,7,8,11,5,0,0,0,0,0,0,0
CUST_0221,45,22212,2n Cycle,Married,1,0,2361,49,0,3,11,5,9,20,6,8,21,48,27,2,2,0,4,6,0,0,0,0,0,0,0
CUST_0222,38,23661,Master,Together,1,0,2366,46,0,3,11,18,0,4,0,0,1,22,21,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0223,62,79761,PhD,Single,0,1,2427,32,0,3,11,415,5,124,15,35,11,594,583,1,5,2,11,3,0,0,0,0,0,0,0
CUST_0224,47,7500,Graduation,Single,1,0,2344,54,0,3,11,5,3,10,12,7,20,37,17,4,3,1,3,7,0,0,0,0,0,0,0
CUST_0225,52,73455,Graduation,Widow,0,0,2403,98,0,3,11,901,61,757,186,163,20,2068,2048,1,6,5,10,3,0,0,0,1,0,1,0
CUST_0226,62,64961,Graduation,Together,0,1,2712,97,0,3,11,382,114,276,75,124,38,971,933,2,6,4,4,3,0,0,0,0,0,0,0
CUST_0227,49,22804,Graduation,Single,1,0,2492,75,0,3,11,14,1,7,2,1,1,25,24,1,2,0,2,9,0,0,0,0,0,0,0
CUST_0228,30,73687,Graduation,Married,0,0,2372,8,0,3,11,559,153,503,218,13,181,1446,1265,1,3,9,9,2,1,0,0,0,0,1,1
CUST_0229,62,61074,Graduation,Married,0,1,2840,37,0,3,11,789,0,133,0,28,152,950,798,7,11,5,8,7,0,0,0,0,0,0,0
CUST_0230,56,31686,PhD,Married,1,1,2183,31,0,3,11,11,0,5,0,0,1,16,15,2,1,0,3,6,0,0,0,0,0,0,0
CUST_0231,48,80134,Graduation,Married,1,0,2564,40,0,3,11,1218,16,272,104,0,80,1610,1530,2,5,3,6,6,1,0,0,1,1,3,1
CUST_0232,67,75027,Graduation,Married,0,1,2695,74,0,3,11,925,64,179,133,12,77,1313,1236,2,9,4,6,5,0,0,0,0,0,0,0
CUST_0233,32,67546,PhD,Married,0,0,2826,90,0,3,11,864,134,768,150,38,172,1954,1782,1,4,10,5,3,0,0,0,0,0,0,0
CUST_0234,51,65176,Master,Together,0,1,2767,57,0,3,11,960,28,183,220,70,70,1461,1391,4,9,6,6,6,0,0,0,0,0,0,0
CUST_0235,45,31160,Master,Single,1,0,2445,59,0,3,11,16,3,25,6,1,13,51,38,2,2,0,3,8,0,0,0,0,0,0,0
CUST_0236,35,29938,Graduation,Single,1,0,2404,52,0,3,11,3,3,7,0,2,11,15,4,2,1,0,3,6,0,0,0,0,0,0,0
CUST_0237,46,102692,Graduation,Divorced,0,0,2609,5,0,3,11,168,148,444,32,172,148,964,816,1,6,9,13,2,1,1,0,1,1,4,1
CUST_0238,62,26490,2n Cycle,Together,0,0,2804,92,0,3,11,45,47,52,21,20,25,185,160,2,3,1,5,6,0,0,0,0,0,0,0
CUST_0239,53,75702,Graduation,Together,1,1,2828,77,0,3,11,650,28,353,45,42,30,1118,1088,5,4,6,11,8,0,0,0,0,0,0,0
CUST_0240,46,30899,PhD,Single,1,0,2783,35,0,3,11,24,0,8,0,0,1,32,31,2,1,0,3,6,0,0,0,0,0,0,0
CUST_0241,59,63342,PhD,Together,0,1,2780,48,0,3,11,918,21,118,13,10,21,1080,1059,3,8,3,5,6,0,0,0,1,0,1,0
CUST_0242,56,45989,Graduation,Single,0,1,2774,97,0,3,11,138,33,87,28,24,12,310,298,4,3,2,7,3,0,0,0,0,0,0,0
CUST_0243,56,18701,Graduation,Single,1,1,2549,95,0,3,11,12,4,2,10,6,10,34,24,4,2,0,4,5,0,0,0,0,0,0,0
CUST_0244,63,40737,PhD,Single,2,1,2362,24,0,3,11,11,0,4,0,0,2,15,13,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0245,41,15287,Graduation,Divorced,1,0,2786,60,0,3,11,1,2,8,4,3,13,18,5,2,1,1,2,7,0,0,1,0,0,1,1
CUST_0246,52,69674,PhD,Divorced,0,2,2562,46,0,3,11,554,41,215,11,0,24,821,797,3,10,2,10,5,0,0,0,0,0,0,0
CUST_0247,50,44159,Master,Married,1,0,2171,85,0,3,11,167,2,62,24,13,7,268,261,4,4,1,6,5,0,0,0,0,0,0,0
CUST_0248,42,37717,PhD,Married,1,0,2742,31,0,3,11,9,0,6,4,1,5,20,15,1,1,0,2,9,0,0,0,0,0,0,0
CUST_0249,68,43776,Master,Together,1,1,2670,9,0,3,11,177,2,71,3,2,20,255,235,6,5,2,4,8,0,0,0,0,0,0,1
CUST_0250,54,38179,Master,Married,1,1,2631,30,0,3,11,38,4,22,4,2,20,70,50,4,3,1,3,7,0,0,0,0,0,0,0
CUST_0251,57,80124,Graduation,Married,0,0,2162,47,0,3,11,483,84,398,205,84,241,1254,1013,1,3,7,8,1,0,0,1,0,0,1,0
CUST_0252,50,38097,PhD,Married,1,1,2781,70,0,3,11,77,2,35,0,1,69,115,46,4,3,2,2,7,0,0,1,0,0,1,1
CUST_0253,50,72940,Graduation,Married,0,0,2534,13,0,3,11,182,74,298,162,149,116,865,749,1,3,3,6,1,0,0,0,0,0,0,0
CUST_0254,50,22070,Graduation,Together,1,0,2427,11,0,3,11,10,7,19,8,2,21,46,25,2,2,2,2,6,0,0,0,0,0,0,0
CUST_0255,67,69267,Graduation,Single,0,0,2804,31,0,3,11,778,44,499,95,73,146,1489,1343,2,3,4,5,7,0,0,0,0,0,0,1
CUST_0256,37,31788,Master,Single,1,0,2260,15,1,3,11,16,7,23,0,8,6,54,48,3,3,0,4,5,0,0,0,0,0,0,0
CUST_0257,45,61905,PhD,Together,0,1,2304,2,0,3,11,167,0,43,6,2,13,218,205,2,4,2,4,5,0,0,0,0,0,0,0
CUST_0258,60,29315,Graduation,Married,1,1,2243,55,0,3,11,13,2,14,8,7,4,44,40,4,2,0,4,6,0,0,0,0,0,0,0
CUST_0259,57,33378,Graduation,Divorced,1,1,2667,38,0,3,11,33,6,40,3,7,10,89,79,3,2,0,4,7,0,0,0,0,0,0,0
CUST_0260,57,66313,PhD,Together,0,1,2445,86,0,3,11,625,7,99,10,22,7,763,756,2,6,3,12,4,0,0,0,0,0,0,0
CUST_0261,64,60714,Graduation,Single,0,0,2687,56,0,3,11,216,162,224,101,92,162,795,633,2,7,4,10,5,0,0,0,0,0,0,1
CUST_0262,39,77882,Master,Together,0,0,2219,29,0,3,11,68,129,396,188,22,15,803,788,1,3,3,5,1,0,0,0,0,0,0,0
CUST_0263,34,69867,PhD,Single,0,0,2612,30,0,3,11,196,0,512,33,130,54,871,817,1,3,5,8,1,1,0,0,0,0,1,1
CUST_0264,52,63841,Master,Divorced,0,1,2593,64,0,3,11,635,15,100,20,7,131,777,646,1,9,3,9,6,0,0,0,0,0,0,0
CUST_0265,39,24480,Basic,Married,1,0,2662,46,0,3,11,4,19,9,28,25,17,85,68,3,3,0,4,7,0,0,0,0,0,0,0
CUST_0266,46,65640,PhD,Together,0,1,2279,74,0,3,11,204,7,149,20,15,66,395,329,1,5,1,8,2,0,0,0,0,0,0,0
CUST_0267,45,44319,Master,Married,1,1,2232,18,0,3,11,26,0,8,0,0,3,34,31,2,2,0,3,5,0,0,0,0,0,0,0
CUST_0268,46,30631,Graduation,Married,1,0,2511,75,0,3,11,15,6,20,4,5,20,50,30,1,3,1,2,7,0,0,0,0,0,0,0
CUST_0269,68,75278,Graduation,Together,0,0,2675,17,0,3,11,304,98,230,150,74,74,856,782,1,6,3,13,3,0,0,0,0,0,0,0
CUST_0270,64,50898,Master,Together,1,1,2696,88,0,3,11,285,28,242,55,114,135,724,589,13,6,2,12,5,0,0,0,0,0,0,0
CUST_0271,54,79946,Graduation,Widow,0,0,2207,19,0,3,11,395,183,565,166,141,28,1450,1422,1,5,11,5,3,0,0,0,0,0,0,0
CUST_0272,71,35416,Master,Divorced,0,0,2540,62,0,3,11,248,3,81,4,3,51,339,288,3,7,1,5,8,0,0,0,0,0,0,0
CUST_0273,36,32414,2n Cycle,Together,0,0,2519,11,0,3,11,20,6,5,0,9,12,40,28,1,1,0,3,7,0,0,1,0,0,1,0
CUST_0274,51,38361,Graduation,Together,1,0,2343,74,0,3,11,39,0,56,20,8,14,123,109,3,3,1,3,7,0,0,0,0,0,0,0
CUST_0275,40,82497,Graduation,Married,0,0,2765,32,0,3,11,777,129,573,216,21,203,1716,1513,1,2,7,9,4,0,0,0,0,1,1,0
CUST_0276,49,16626,Graduation,Together,2,0,2324,76,0,3,11,8,3,22,21,1,13,55,42,3,3,0,3,9,0,0,0,0,0,0,0
CUST_0277,55,29672,Graduation,Together,1,1,2633,6,0,3,11,9,1,3,0,4,8,17,9,1,0,0,3,6,0,0,0,0,0,0,0
CUST_0278,68,55951,Master,Together,0,1,2834,62,0,3,11,1241,0,80,0,13,40,1334,1294,3,3,6,11,8,0,1,0,1,0,2,0
CUST_0279,32,35388,2n Cycle,Divorced,1,0,2638,20,0,3,11,6,4,7,4,3,8,24,16,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0280,34,42386,Master,Together,1,0,2691,43,0,3,11,65,4,16,0,4,11,89,78,1,3,0,3,8,0,0,0,0,0,0,0
CUST_0281,38,68627,Graduation,Single,0,0,2692,45,0,3,11,395,15,263,60,54,38,787,749,1,2,3,6,1,0,0,0,0,0,0,0
CUST_0282,55,57912,PhD,Divorced,0,1,2263,34,0,3,11,801,0,80,0,0,35,881,846,5,8,3,12,5,0,0,0,1,0,1,0
CUST_0283,62,35246,Graduation,Divorced,1,1,2233,53,0,3,11,36,0,12,2,2,10,52,42,4,3,1,3,5,0,0,0,0,0,0,0
CUST_0284,64,58821,2n Cycle,Together,0,1,2419,44,0,3,11,513,14,154,19,0,28,700,672,1,9,2,9,6,0,0,0,0,0,0,0
CUST_0285,42,46377,PhD,Married,1,0,2279,89,0,3,11,37,0,46,4,3,0,90,90,1,2,1,3,4,0,0,0,0,0,0,0
CUST_0286,32,39747,Graduation,Single,1,0,2236,43,0,3,11,80,15,93,20,13,52,221,169,3,5,1,4,8,0,0,0,0,0,0,0
CUST_0287,36,23976,Graduation,Together,1,0,2343,68,0,3,11,14,1,21,2,3,25,41,16,3,3,1,3,7,0,0,0,0,0,0,0
CUST_0288,59,80950,Master,Married,0,0,2617,44,0,3,11,525,147,112,219,147,63,1150,1087,1,6,7,9,2,1,0,0,0,0,1,0
CUST_0289,54,27038,Graduation,Widow,0,0,2808,64,0,3,11,1,26,25,17,23,15,92,77,1,3,0,3,9,0,0,0,0,0,0,1
CUST_0290,73,77457,Graduation,Single,0,0,2275,85,0,3,11,675,11,400,15,45,11,1146,1135,1,2,5,10,1,0,0,0,0,1,1,0
CUST_0291,56,64100,Master,Married,0,1,2451,93,0,3,11,509,0,27,0,0,10,536,526,1,8,3,6,7,0,0,0,1,0,1,0
CUST_0292,28,42670,Master,Together,0,0,2587,12,0,3,11,154,2,46,20,4,15,226,211,1,4,2,4,4,0,0,0,0,0,0,0
CUST_0293,44,12571,Graduation,Divorced,1,0,2321,86,0,3,11,3,5,14,2,12,17,36,19,4,3,1,3,6,0,0,0,0,0,0,0
CUST_0294,53,22574,Graduation,Married,2,1,2403,28,0,3,11,25,0,8,2,0,2,35,33,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0295,44,70893,Master,Single,0,0,2667,42,0,3,11,768,44,561,77,44,14,1494,1480,1,6,6,10,3,0,0,0,0,0,0,0
CUST_0296,54,54198,Graduation,Married,1,1,2353,13,0,3,11,185,0,28,3,2,17,218,201,6,3,1,6,4,0,0,0,0,0,0,0
CUST_0297,64,28839,Master,Together,1,1,2269,86,0,3,11,24,0,7,0,0,1,31,30,2,2,0,3,5,0,0,0,0,0,0,0
CUST_0298,48,40321,Graduation,Married,1,1,2494,59,0,3,11,44,4,21,6,0,27,75,48,2,3,0,3,7,0,0,0,0,0,0,0
CUST_0299,35,66503,Graduation,Single,1,0,2843,30,0,3,11,91,64,128,65,3,50,351,301,2,4,3,6,3,0,0,0,0,0,0,0
CUST_0300,69,30833,Graduation,Married,1,1,2507,33,0,3,11,11,0,7,3,1,6,22,16,2,1,0,3,5,0,0,0,0,0,0,0
CUST_0301,49,64795,Graduation,Married,0,1,2687,23,0,3,11,412,5,119,38,29,77,603,526,3,3,3,12,2,0,0,0,0,0,0,0
CUST_0302,46,34421,Graduation,Married,1,0,2522,81,0,3,11,3,3,7,6,2,9,21,12,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0303,55,47025,PhD,Divorced,1,1,2299,6,0,3,11,16,0,3,0,0,1,19,18,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0304,59,64325,PhD,Divorced,0,1,2666,41,0,3,11,731,60,353,78,12,73,1234,1161,5,10,3,5,7,0,0,0,0,0,0,0
CUST_0305,67,40464,Graduation,Single,0,1,2693,78,0,3,11,424,17,118,7,23,41,589,548,6,8,2,8,8,0,0,0,0,0,0,0
CUST_0306,63,62187,Graduation,Married,0,0,2518,49,0,3,11,792,0,275,45,45,126,1157,1031,1,4,8,5,3,0,0,0,0,0,0,0
CUST_0307,44,14849,PhD,Divorced,1,0,2521,39,0,3,11,21,2,28,3,2,9,56,47,3,2,0,4,8,0,0,0,0,0,0,0
CUST_0308,36,27255,Graduation,Married,1,0,2393,3,0,3,11,22,1,11,0,1,2,35,33,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0309,70,54432,PhD,Married,2,1,2575,37,0,3,11,33,0,5,0,0,0,38,38,1,1,0,3,4,0,0,0,0,0,0,0
CUST_0310,34,29999,PhD,Single,1,0,2660,22,0,3,11,68,7,59,10,5,11,149,138,4,3,1,4,8,0,0,0,0,0,0,0
CUST_0311,37,24072,Graduation,Single,1,0,2598,79,0,3,11,9,1,6,3,0,4,19,15,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0312,31,33996,PhD,Single,0,0,2450,46,0,3,11,40,2,15,8,0,6,65,59,1,1,1,3,4,0,0,0,0,0,0,0
CUST_0313,64,66334,PhD,Married,0,1,2611,82,0,3,11,909,11,218,0,0,23,1138,1115,2,9,3,5,5,0,0,0,0,0,0,1
CUST_0314,49,35178,Master,Married,1,0,2694,10,0,3,11,23,1,13,2,2,18,41,23,1,1,1,2,7,0,0,1,0,0,1,1
CUST_0315,37,22010,Graduation,Together,1,0,2523,51,0,3,11,11,2,9,3,0,8,25,17,2,2,0,3,8,0,0,0,0,0,0,0
CUST_0316,60,62204,Graduation,Divorced,0,2,2814,38,0,3,11,317,46,247,151,46,139,807,668,1,4,5,12,3,0,0,0,0,0,0,0
CUST_0317,52,75693,Graduation,Divorced,0,0,2729,10,0,3,11,797,153,293,72,97,30,1412,1382,1,11,4,6,4,1,0,0,1,1,3,1
CUST_0318,48,30675,Graduation,Married,1,0,2753,14,0,3,11,10,2,16,11,2,21,41,20,1,1,0,3,8,0,0,0,0,0,0,0
CUST_0319,55,83003,Graduation,Together,0,0,2642,18,0,3,11,856,61,570,40,25,122,1552,1430,1,7,6,8,3,0,0,0,0,1,1,1
CUST_0320,32,68655,Graduation,Single,0,0,2847,95,0,3,11,456,19,832,75,118,38,1500,1462,1,4,5,11,3,0,0,0,0,0,0,0
CUST_0321,34,41411,Graduation,Divorced,0,0,2363,11,0,3,11,37,32,38,11,3,18,121,103,1,2,1,4,6,0,0,0,0,0,0,0
CUST_0322,51,55212,PhD,Married,0,1,2742,65,0,3,11,1103,0,45,0,0,34,1148,1114,3,4,2,11,8,0,1,0,1,0,2,0
CUST_0323,70,59292,PhD,Together,0,1,2540,71,0,3,11,378,14,68,19,14,14,493,479,2,3,5,8,3,0,0,0,0,0,0,0
CUST_0324,47,27190,Basic,Together,1,0,2477,13,0,3,11,1,6,7,0,1,3,15,12,1,1,0,2,8,0,0,1,0,0,1,1
CUST_0325,68,82623,Graduation,Divorced,0,0,2390,58,0,3,11,204,34,204,172,153,173,767,594,1,2,9,4,1,0,0,0,0,0,0,0
CUST_0326,55,44300,Graduation,Married,1,1,2530,65,0,3,11,30,0,9,0,0,3,39,36,2,1,0,3,6,0,0,0,0,0,0,0
CUST_0327,50,84835,Graduation,Divorced,0,0,2172,0,0,3,11,189,104,379,111,189,218,972,754,1,4,4,6,1,0,0,0,0,0,0,1
CUST_0328,49,30372,Graduation,Widow,1,1,2710,33,0,3,11,15,0,12,7,3,7,37,30,3,2,0,3,7,0,0,0,0,0,0,0
CUST_0329,44,33181,Master,Married,1,0,2336,90,0,3,11,9,0,3,0,0,4,12,8,1,1,0,2,6,0,0,1,0,0,1,0
CUST_0330,63,71113,Graduation,Married,0,1,2353,95,0,3,11,495,33,255,11,33,8,827,819,4,6,7,9,4,0,0,0,0,0,0,0
CUST_0331,34,71952,Graduation,Married,1,0,2694,93,0,3,11,656,80,455,52,107,93,1350,1257,2,8,4,8,4,0,0,1,0,1,2,0
CUST_0332,54,69759,PhD,Single,0,0,2403,38,0,3,11,452,20,514,13,30,0,1029,1029,3,4,6,5,3,0,0,0,0,0,0,1
CUST_0333,46,72099,Graduation,Married,0,0,2769,18,0,3,11,546,91,410,119,0,22,1166,1144,1,3,4,10,1,0,0,0,0,0,0,0
CUST_0334,44,60000,PhD,Single,0,1,2713,57,0,3,11,1048,0,217,0,0,12,1265,1253,5,11,3,5,6,0,0,0,0,0,0,0
CUST_0335,42,38643,Graduation,Single,1,1,2371,45,1,3,11,22,2,14,0,1,10,39,29,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0336,65,50737,Graduation,Married,0,1,2573,61,0,3,11,78,0,11,0,0,10,89,79,1,2,0,4,6,0,0,0,1,0,1,0
CUST_0337,51,68462,PhD,Married,0,0,2723,6,0,3,11,561,64,785,84,128,48,1622,1574,1,3,3,8,1,0,0,0,0,0,0,0
CUST_0338,77,65073,Master,Married,0,0,2472,65,1,3,11,629,17,177,69,0,8,892,884,1,5,3,5,2,0,0,0,0,0,0,0
CUST_0339,72,46681,PhD,Together,0,2,2423,52,0,3,11,269,15,69,15,19,38,387,349,2,4,6,4,5,0,0,0,0,0,0,0
CUST_0340,63,78618,Graduation,Married,0,0,2798,87,0,3,11,736,163,818,212,163,61,2092,2031,1,4,7,10,2,0,0,0,1,0,1,0
CUST_0341,51,62187,PhD,Widow,0,1,2258,38,0,3,11,512,0,83,0,0,41,595,554,3,6,2,10,4,0,0,0,0,0,0,0
CUST_0342,42,28442,Graduation,Married,2,0,2284,53,0,3,11,19,3,10,11,8,6,51,45,3,2,1,4,4,0,0,0,0,0,0,0
CUST_0343,53,51479,Graduation,Married,1,1,2707,67,0,3,11,247,8,160,6,8,65,429,364,7,6,3,6,7,0,0,0,0,0,0,0
CUST_0344,51,54803,Graduation,Single,0,1,2836,65,0,3,11,404,0,92,28,27,142,551,409,2,6,2,9,4,0,0,0,0,0,0,0
CUST_0345,60,79530,Graduation,Married,0,0,2567,64,0,3,11,333,0,815,129,42,29,1319,1290,1,4,10,11,2,0,0,0,0,0,0,0
CUST_0346,44,31615,Graduation,Divorced,1,0,2629,82,0,3,11,2,3,20,6,11,9,42,33,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0347,58,72025,Graduation,Together,0,0,2748,27,0,3,11,833,33,549,151,133,233,1699,1466,1,4,3,8,3,0,0,0,0,0,0,0
CUST_0348,45,52614,PhD,Single,0,1,2734,63,0,3,11,789,0,142,12,9,38,952,914,2,2,4,8,8,0,0,0,0,0,0,0
CUST_0349,36,35684,2n Cycle,Married,1,0,2227,66,0,3,11,10,4,7,0,6,3,27,24,1,1,0,3,6,0,0,0,0,0,0,0
CUST_0350,45,48178,Graduation,Married,1,1,2768,69,0,3,11,159,4,45,6,2,38,216,178,6,5,1,4,8,0,0,0,0,0,0,0
CUST_0351,50,29548,Master,Single,1,0,2463,52,0,3,11,7,1,6,3,1,11,18,7,1,1,1,2,4,0,0,1,0,0,1,0
CUST_0352,54,63810,Graduation,Single,0,1,2754,45,0,3,11,977,12,253,16,12,101,1270,1169,4,4,3,12,8,0,0,0,1,0,1,0
CUST_0353,48,38578,PhD,Single,1,1,2531,2,0,3,11,38,4,22,3,3,3,70,67,3,3,0,3,8,0,0,0,0,0,0,1
CUST_0354,45,46098,Master,Single,1,1,2839,86,0,3,11,57,0,27,0,0,36,84,48,4,3,2,2,8,0,0,0,0,0,0,0
CUST_0355,50,22585,Graduation,Single,0,0,2627,23,0,3,11,3,9,15,13,2,39,42,3,1,1,1,2,9,0,0,1,0,0,1,1
CUST_0356,31,30279,Graduation,Single,1,0,2705,13,0,3,11,10,4,14,4,4,1,36,35,1,1,0,3,8,0,0,0,0,0,0,0
CUST_0357,59,66426,PhD,Together,0,1,2429,14,0,3,11,1043,24,97,32,24,157,1220,1063,2,3,5,10,6,0,0,0,0,0,0,0
CUST_0358,51,30822,Graduation,Single,1,0,2539,92,0,3,11,3,9,13,2,12,12,39,27,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0359,51,33581,PhD,Married,2,0,2696,38,0,3,11,11,0,5,0,0,1,16,15,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0360,35,19986,Graduation,Married,1,0,2386,74,0,3,11,3,6,5,0,2,6,16,10,1,0,0,3,7,0,0,0,0,0,0,0
CUST_0361,66,27421,Graduation,Widow,0,0,2723,14,0,3,11,43,12,96,78,40,55,269,214,3,4,1,6,7,0,0,0,0,0,0,0
