customer_id,total_spent,avg_transaction_value,total_purchases,campaigns_accepted,web_visits_month,days_since_last_purchase,customer_segment,churn_risk,response_rate
CUST_1788,1188,69.88,17,0,2,4,High Value,Low,0
CUST_1789,26,6.5,4,0,9,80,Low Value,High,0
CUST_1790,721,36.05,20,1,5,15,Medium Value,Low,0
CUST_1791,1178,56.1,21,0,7,70,High Value,High,1
CUST_1792,491,30.69,16,0,5,91,Low Value,High,0
CUST_1793,8,2.67,3,0,7,10,Low Value,Low,0
CUST_1794,892,68.62,13,1,4,99,Medium Value,High,0
CUST_1795,65,13.0,5,0,7,25,Low Value,Low,0
CUST_1796,119,17.0,7,0,6,34,Low Value,Medium,0
CUST_1797,720,36.0,20,0,2,57,Medium Value,Medium,0
CUST_1798,917,39.87,23,0,7,84,Medium Value,High,0
CUST_1799,28,7.0,4,0,8,51,Low Value,Medium,0
CUST_1800,338,26.0,13,0,5,97,Low Value,High,0
CUST_1801,1262,84.13,15,0,2,13,High Value,Low,1
CUST_1802,1541,67.0,23,0,1,92,High Value,High,0
CUST_1803,125,17.86,7,0,9,30,Low Value,Medium,1
CUST_1804,90,12.86,7,0,9,30,Low Value,Medium,0
CUST_1805,184,20.44,9,0,7,11,Low Value,Low,0
CUST_1806,894,38.87,23,0,6,72,Medium Value,High,0
CUST_1807,185,20.56,9,0,7,39,Low Value,Medium,0
CUST_1808,152,19.0,8,0,4,0,Low Value,Low,1
CUST_1809,89,14.83,6,0,5,15,Low Value,Low,0
CUST_1810,986,41.08,24,0,1,12,Medium Value,Low,0
CUST_1811,255,23.18,11,1,6,56,Low Value,Medium,0
CUST_1812,395,28.21,14,0,6,39,Low Value,Medium,0
CUST_1813,1486,67.55,22,0,6,55,High Value,Medium,1
CUST_1814,152,19.0,8,0,9,60,Low Value,High,0
CUST_1815,952,56.0,17,3,2,73,Medium Value,High,1
CUST_1816,32,6.4,5,0,6,90,Low Value,High,0
CUST_1817,957,68.36,14,0,2,86,Medium Value,High,0
CUST_1818,384,27.43,14,0,7,37,Low Value,Medium,0
CUST_1819,494,22.45,22,3,5,7,Low Value,Low,1
CUST_1820,8,8.0,0,0,19,29,Low Value,Low,0
CUST_1821,53,10.6,5,0,7,19,Low Value,Low,0
CUST_1822,446,29.73,15,0,6,14,Low Value,Low,0
CUST_1823,25,6.25,4,0,8,72,Low Value,High,0
CUST_1824,1298,48.07,27,2,6,56,High Value,Medium,1
CUST_1825,11,3.67,3,0,8,85,Low Value,High,0
CUST_1826,1348,67.4,20,0,2,62,High Value,High,0
CUST_1827,1544,118.77,13,0,3,1,High Value,Low,1
CUST_1828,1285,67.63,19,0,4,28,High Value,Low,1
CUST_1829,1205,43.04,28,2,6,70,High Value,High,0
CUST_1830,90,15.0,6,0,6,84,Low Value,High,0
CUST_1831,66,11.0,6,0,7,89,Low Value,High,0
CUST_1832,1507,68.5,22,0,1,73,High Value,High,0
CUST_1833,484,30.25,16,0,7,42,Low Value,Medium,0
CUST_1834,902,69.38,13,0,3,16,Medium Value,Low,0
CUST_1835,8,2.67,3,0,6,16,Low Value,Low,0
CUST_1836,397,28.36,14,0,4,56,Low Value,Medium,0
CUST_1837,907,69.77,13,0,2,65,Medium Value,High,0
CUST_1838,1460,76.84,19,1,4,10,High Value,Low,1
CUST_1839,597,33.17,18,1,7,13,Medium Value,Low,1
CUST_1840,47,7.83,6,0,5,78,Low Value,High,0
CUST_1841,18,4.5,4,0,6,51,Low Value,Medium,0
CUST_1842,347,26.69,13,0,10,27,Low Value,Low,0
CUST_1843,2074,98.76,21,3,2,30,High Value,Medium,1
CUST_1844,34,6.8,5,0,6,71,Low Value,High,0
CUST_1845,992,41.33,24,0,4,97,Medium Value,High,0
CUST_1846,40,8.0,5,0,6,83,Low Value,High,0
CUST_1847,659,34.68,19,0,6,3,Medium Value,Low,0
CUST_1848,39,9.75,4,0,2,71,Low Value,High,0
CUST_1849,27,6.75,4,0,7,3,Low Value,Low,0
CUST_1850,616,34.22,18,0,9,15,Medium Value,Low,1
CUST_1851,1312,69.05,19,1,1,52,High Value,Medium,0
CUST_1852,982,40.92,24,0,4,8,Medium Value,Low,0
CUST_1853,1550,67.39,23,0,8,89,High Value,High,0
CUST_1854,1795,105.59,17,0,6,66,High Value,High,1
CUST_1855,22,5.5,4,1,7,22,Low Value,Low,1
CUST_1856,145,18.12,8,0,7,56,Low Value,Medium,0
CUST_1857,838,38.09,22,1,2,74,Medium Value,High,0
CUST_1858,28,5.6,5,0,3,48,Low Value,Medium,0
CUST_1859,438,29.2,15,0,7,67,Low Value,High,0
CUST_1860,32,8.0,4,0,4,24,Low Value,Low,0
CUST_1861,1667,111.13,15,1,2,67,High Value,High,1
CUST_1862,790,37.62,21,0,5,38,Medium Value,Medium,0
CUST_1863,355,27.31,13,1,6,86,Low Value,High,0
CUST_1864,1954,102.84,19,0,3,90,High Value,High,0
CUST_1865,1916,100.84,19,3,1,87,High Value,High,0
CUST_1866,67,13.4,5,0,8,62,Low Value,High,0
CUST_1867,704,35.2,20,2,8,23,Medium Value,Low,0
CUST_1868,758,75.8,10,0,1,99,Medium Value,High,0
CUST_1869,221,22.1,10,0,6,29,Low Value,Low,0
CUST_1870,44,11.0,4,1,6,52,Low Value,Medium,0
CUST_1871,1606,114.71,14,1,1,90,High Value,High,0
CUST_1872,274,10.15,27,0,1,9,Low Value,Low,0
CUST_1873,493,30.81,16,0,3,71,Low Value,High,0
CUST_1874,64,12.8,5,0,7,13,Low Value,Low,0
CUST_1875,38,9.5,4,0,7,16,Low Value,Low,0
CUST_1876,386,27.57,14,0,2,94,Low Value,High,0
CUST_1877,37,6.17,6,0,6,77,Low Value,High,0
CUST_1878,297,24.75,12,1,4,20,Low Value,Low,0
CUST_1879,923,71.0,13,0,1,51,Medium Value,Medium,0
CUST_1880,952,39.67,24,0,5,81,Medium Value,High,0
CUST_1881,64,10.67,6,0,7,71,Low Value,High,0
CUST_1882,41,10.25,4,0,6,36,Low Value,Medium,0
CUST_1883,32,8.0,4,1,7,95,Low Value,High,0
CUST_1884,1235,58.81,21,0,0,32,High Value,Medium,0
CUST_1885,1383,69.15,20,1,5,32,High Value,Medium,0
CUST_1886,1549,67.35,23,0,2,85,High Value,High,0
CUST_1887,1682,112.13,15,2,8,93,High Value,High,1
CUST_1888,1024,40.96,25,0,8,24,High Value,Low,0
CUST_1889,279,17.44,16,2,8,44,Low Value,Medium,1
CUST_1890,67,13.4,5,0,6,15,Low Value,Low,0
CUST_1891,40,6.67,6,0,6,82,Low Value,High,0
CUST_1892,119,17.0,7,0,7,27,Low Value,Low,0
CUST_1893,19,6.33,3,0,7,72,Low Value,High,0
CUST_1894,47,9.4,5,0,3,7,Low Value,Low,0
CUST_1895,724,36.2,20,0,3,57,Medium Value,Medium,0
CUST_1896,1649,74.95,22,4,4,84,High Value,High,1
CUST_1897,1702,68.08,25,1,3,53,High Value,Medium,0
CUST_1898,1169,43.3,27,0,5,48,High Value,Medium,0
CUST_1899,19,4.75,4,0,5,2,Low Value,Low,0
CUST_1900,1148,67.53,17,2,8,65,High Value,High,0
CUST_1901,1253,96.38,13,0,2,45,High Value,Medium,0
CUST_1902,1228,68.22,18,0,5,42,High Value,Medium,1
CUST_1903,658,34.63,19,0,7,29,Medium Value,Low,0
CUST_1904,90,15.0,6,0,5,83,Low Value,High,0
CUST_1905,345,26.54,13,0,3,93,Low Value,High,0
CUST_1906,36,6.0,6,0,6,40,Low Value,Medium,0
CUST_1907,45,7.5,6,0,7,47,Low Value,Medium,0
CUST_1908,801,38.14,21,0,3,50,Medium Value,Medium,0
CUST_1909,35,8.75,4,0,7,40,Low Value,Medium,0
CUST_1910,447,29.8,15,0,4,3,Low Value,Low,1
CUST_1911,775,36.9,21,0,8,62,Medium Value,High,1
CUST_1912,14,4.67,3,0,5,25,Low Value,Low,0
CUST_1913,34,6.8,5,0,4,48,Low Value,Medium,0
CUST_1914,1400,66.67,21,3,2,56,High Value,Medium,1
CUST_1915,39,9.75,4,0,8,68,Low Value,High,0
CUST_1916,36,9.0,4,0,7,64,Low Value,High,0
CUST_1917,865,39.32,22,0,1,67,Medium Value,High,0
CUST_1918,121,17.29,7,0,7,94,Low Value,High,0
CUST_1919,1158,68.12,17,0,3,82,High Value,High,0
CUST_1920,1028,57.11,18,0,2,3,High Value,Low,1
CUST_1921,801,38.14,21,0,1,24,Medium Value,Low,0
CUST_1922,71,11.83,6,0,8,54,Low Value,Medium,0
CUST_1923,122,17.43,7,0,7,20,Low Value,Low,0
CUST_1924,151,18.88,8,0,5,96,Low Value,High,0
CUST_1925,512,32.0,16,0,3,19,Medium Value,Low,0
CUST_1926,1228,68.22,18,0,1,60,High Value,High,0
CUST_1927,2092,95.09,22,0,8,2,High Value,Low,1
CUST_1928,450,30.0,15,0,4,13,Low Value,Low,0
CUST_1929,1098,68.62,16,0,0,37,High Value,Medium,0
CUST_1930,19,4.75,4,0,6,59,Low Value,Medium,0
CUST_1931,350,26.92,13,1,7,55,Low Value,Medium,0
CUST_1932,1527,56.56,27,1,2,60,High Value,High,1
CUST_1933,122,17.43,7,0,4,48,Low Value,Medium,0
CUST_1934,923,40.13,23,0,5,38,Medium Value,Medium,0
CUST_1935,1606,114.71,14,3,6,8,High Value,Low,1
CUST_1936,44,7.33,6,0,3,19,Low Value,Low,0
CUST_1937,118,16.86,7,0,9,32,Low Value,Medium,1
CUST_1938,120,17.14,7,0,7,27,Low Value,Low,0
CUST_1939,1685,67.4,25,0,3,58,High Value,Medium,0
CUST_1940,730,36.5,20,0,5,59,Medium Value,Medium,0
CUST_1941,1117,42.96,26,0,3,29,High Value,Low,0
CUST_1942,1376,68.8,20,1,2,60,High Value,High,1
CUST_1943,1358,67.9,20,2,1,41,High Value,Medium,0
CUST_1944,956,68.29,14,1,4,27,Medium Value,Low,0
CUST_1945,32,8.0,4,1,4,28,Low Value,Low,0
CUST_1946,303,25.25,12,0,8,8,Low Value,Low,1
CUST_1947,384,27.43,14,0,7,18,Low Value,Low,0
CUST_1948,180,20.0,9,0,3,76,Low Value,High,0
CUST_1949,38,1.52,25,0,1,0,Low Value,Low,0
CUST_1950,523,32.69,16,0,5,32,Medium Value,Medium,0
CUST_1951,78,11.14,7,0,7,2,Low Value,Low,0
CUST_1952,50,10.0,5,0,8,16,Low Value,Low,1
CUST_1953,18,6.0,3,1,8,56,Low Value,Medium,1
CUST_1954,149,18.62,8,0,9,97,Low Value,High,0
CUST_1955,90,15.0,6,0,9,15,Low Value,Low,1
CUST_1956,2068,98.48,21,2,1,35,High Value,Medium,0
CUST_1957,118,16.86,7,0,4,3,Low Value,Low,0
CUST_1958,388,27.71,14,0,7,49,Low Value,Medium,0
CUST_1959,19,6.33,3,0,5,4,Low Value,Low,0
CUST_1960,221,22.1,10,0,7,45,Low Value,Medium,0
CUST_1961,276,25.09,11,0,4,37,Low Value,Medium,0
CUST_1962,118,16.86,7,0,8,39,Low Value,Medium,0
CUST_1963,392,28.0,14,0,2,38,Low Value,Medium,0
CUST_1964,1903,105.72,18,1,3,8,High Value,Low,1
CUST_1965,153,19.12,8,0,7,89,Low Value,High,0
CUST_1966,2169,80.33,27,1,3,47,High Value,Medium,1
CUST_1967,1675,111.67,15,2,5,75,High Value,High,0
CUST_1968,20,5.0,4,0,8,86,Low Value,High,0
CUST_1969,747,35.57,21,3,2,4,Medium Value,Low,1
CUST_1970,851,56.73,15,1,4,73,Medium Value,High,1
CUST_1971,453,30.2,15,0,4,46,Low Value,Medium,0
CUST_1972,390,27.86,14,1,8,38,Low Value,Medium,0
CUST_1973,264,24.0,11,0,3,73,Low Value,High,0
CUST_1974,22,5.5,4,0,6,66,Low Value,High,0
CUST_1975,13,4.33,3,0,6,36,Low Value,Medium,0
CUST_1976,93,13.29,7,0,8,29,Low Value,Low,1
CUST_1977,16,5.33,3,0,3,29,Low Value,Low,0
CUST_1978,84,14.0,6,0,7,6,Low Value,Low,0
CUST_1979,50,10.0,5,0,8,97,Low Value,High,0
CUST_1980,1384,69.2,20,0,5,61,High Value,High,0
CUST_1981,350,26.92,13,1,8,68,Low Value,High,0
CUST_1982,263,23.91,11,0,2,73,Low Value,High,0
CUST_1983,712,35.6,20,0,5,90,Medium Value,High,0
CUST_1984,1784,111.5,16,0,3,81,High Value,High,0
CUST_1985,153,19.12,8,0,8,1,Low Value,Low,0
CUST_1986,1920,83.48,23,3,2,79,High Value,High,1
CUST_1987,809,38.52,21,0,9,92,Medium Value,High,0
CUST_1988,1614,67.25,24,0,5,31,High Value,Medium,1
CUST_1989,17,5.67,3,0,6,46,Low Value,Medium,0
CUST_1990,56,11.2,5,0,9,14,Low Value,Low,1
CUST_1991,34,6.8,5,0,8,89,Low Value,High,0
CUST_1992,19,4.75,4,0,6,31,Low Value,Medium,0
CUST_1993,16,5.33,3,0,8,75,Low Value,High,0
CUST_1994,65,10.83,6,0,6,42,Low Value,Medium,0
CUST_1995,64,12.8,5,0,6,53,Low Value,Medium,0
CUST_1996,260,23.64,11,0,6,53,Low Value,Medium,0
CUST_1997,1164,68.47,17,0,4,23,High Value,Low,0
CUST_1998,1101,42.35,26,0,4,57,High Value,Medium,0
CUST_1999,43,7.17,6,0,5,49,Low Value,Medium,0
CUST_2000,17,5.67,3,0,6,6,Low Value,Low,0
CUST_2001,34,8.5,4,0,4,29,Low Value,Low,0
CUST_2002,832,37.82,22,1,8,5,Medium Value,Low,1
CUST_2003,66,11.0,6,0,9,98,Low Value,High,0
CUST_2004,894,38.87,23,1,6,80,Medium Value,High,1
CUST_2005,725,36.25,20,0,5,4,Medium Value,Low,0
CUST_2006,44,7.33,6,0,8,70,Low Value,High,0
CUST_2007,1028,41.12,25,0,7,32,High Value,Medium,0
CUST_2008,269,24.45,11,1,8,82,Low Value,High,0
CUST_2009,354,27.23,13,0,2,27,Low Value,Low,0
CUST_2010,1048,41.92,25,0,6,94,High Value,High,0
CUST_2011,615,34.17,18,0,3,23,Medium Value,Low,0
CUST_2012,67,13.4,5,0,7,97,Low Value,High,0
CUST_2013,1587,69.0,23,1,6,25,High Value,Low,0
CUST_2014,543,31.94,17,0,4,92,Medium Value,High,0
CUST_2015,1290,67.89,19,0,7,98,High Value,High,0
CUST_2016,42,8.4,5,0,6,19,Low Value,Low,0
CUST_2017,47,9.4,5,0,5,80,Low Value,High,0
CUST_2018,351,27.0,13,0,7,80,Low Value,High,0
CUST_2019,180,20.0,9,0,6,79,Low Value,High,0
CUST_2020,151,18.88,8,0,4,50,Low Value,Medium,0
CUST_2021,1177,43.59,27,2,4,60,High Value,High,0
CUST_2022,1517,126.42,12,0,6,44,High Value,Medium,1
CUST_2023,1182,56.29,21,0,1,0,High Value,Low,0
CUST_2024,38,9.5,4,0,4,28,Low Value,Low,0
CUST_2025,432,28.8,15,1,7,35,Low Value,Medium,0
CUST_2026,897,69.0,13,0,2,49,Medium Value,Medium,0
CUST_2027,67,11.17,6,0,8,46,Low Value,Medium,0
CUST_2028,39,9.75,4,0,4,97,Low Value,High,0
CUST_2029,90,15.0,6,0,8,51,Low Value,Medium,0
CUST_2030,1584,66.0,24,0,7,80,High Value,High,0
CUST_2031,901,39.17,23,0,5,10,Medium Value,Low,0
CUST_2032,892,38.78,23,0,7,29,Medium Value,Low,0
CUST_2033,123,17.57,7,0,7,74,Low Value,High,0
CUST_2034,1114,69.62,16,0,2,54,High Value,Medium,0
CUST_2035,41,8.2,5,0,4,93,Low Value,High,0
CUST_2036,1163,43.07,27,0,6,63,High Value,High,0
CUST_2037,886,68.15,13,0,2,92,Medium Value,High,0
CUST_2038,93,15.5,6,0,4,40,Low Value,Medium,0
CUST_2039,1664,110.93,15,0,7,70,High Value,High,0
CUST_2040,70,10.0,7,0,5,96,Low Value,High,0
CUST_2041,37,9.25,4,0,7,81,Low Value,High,0
CUST_2042,495,30.94,16,0,5,63,Low Value,High,0
CUST_2043,682,35.89,19,0,3,85,Medium Value,High,0
CUST_2044,28,7.0,4,0,8,51,Low Value,Medium,0
CUST_2045,618,34.33,18,0,5,23,Medium Value,Low,1
CUST_2046,1362,68.1,20,0,5,95,High Value,High,0
CUST_2047,548,32.24,17,0,4,11,Medium Value,Low,1
CUST_2048,18,4.5,4,0,6,42,Low Value,Medium,0
CUST_2049,71,11.83,6,0,5,77,Low Value,High,0
CUST_2050,127,18.14,7,0,8,40,Low Value,Medium,0
CUST_2051,341,26.23,13,0,8,32,Low Value,Medium,0
CUST_2052,1277,44.03,29,0,4,48,High Value,Medium,0
CUST_2053,964,40.17,24,0,7,24,Medium Value,Low,0
CUST_2054,912,53.65,17,0,2,61,Medium Value,High,0
CUST_2055,1475,67.05,22,1,2,6,High Value,Low,0
CUST_2056,44,7.33,6,0,3,16,Low Value,Low,0
CUST_2057,18,6.0,3,0,4,39,Low Value,Medium,0
CUST_2058,389,27.79,14,0,7,2,Low Value,Low,1
CUST_2059,21,7.0,3,0,7,49,Low Value,Medium,0
CUST_2060,308,25.67,12,0,2,31,Low Value,Medium,0
CUST_2061,971,46.24,21,2,1,58,Medium Value,Medium,1
CUST_2062,832,37.82,22,1,8,5,Medium Value,Low,1
CUST_2063,39,9.75,4,0,5,90,Low Value,High,0
CUST_2064,1259,69.94,18,0,1,47,High Value,Medium,0
CUST_2065,220,22.0,10,0,6,25,Low Value,Low,0
CUST_2066,1868,103.78,18,2,6,60,High Value,High,1
CUST_2067,1300,144.44,9,2,6,67,High Value,High,0
CUST_2068,39,9.75,4,0,4,40,Low Value,Medium,0
CUST_2069,976,40.67,24,0,3,63,Medium Value,High,0
CUST_2070,35,8.75,4,0,9,1,Low Value,Low,1
CUST_2071,1228,68.22,18,2,3,89,High Value,High,0
CUST_2072,48,8.0,6,0,6,40,Low Value,Medium,0
CUST_2073,40,8.0,5,0,7,5,Low Value,Low,0
CUST_2074,118,16.86,7,0,4,3,Low Value,Low,0
CUST_2075,372,21.88,17,1,5,1,Low Value,Low,1
CUST_2076,219,21.9,10,0,7,24,Low Value,Low,0
CUST_2077,1987,99.35,20,1,2,89,High Value,High,1
CUST_2078,551,32.41,17,0,7,48,Medium Value,Medium,0
CUST_2079,897,39.0,23,1,6,31,Medium Value,Medium,0
CUST_2080,20,5.0,4,0,4,68,Low Value,High,0
CUST_2081,69,11.5,6,0,5,46,Low Value,Medium,0
CUST_2082,394,28.14,14,0,7,92,Low Value,High,0
CUST_2083,956,39.83,24,0,4,80,Medium Value,High,0
CUST_2084,40,8.0,5,0,7,16,Low Value,Low,0
CUST_2085,1018,40.72,25,0,2,50,High Value,Medium,0
CUST_2086,1419,67.57,21,0,2,93,High Value,High,0
CUST_2087,19,6.33,3,0,7,51,Low Value,Medium,0
CUST_2088,118,16.86,7,0,7,24,Low Value,Low,0
CUST_2089,8,2.67,3,0,7,79,Low Value,High,0
CUST_2090,116,16.57,7,0,8,26,Low Value,Low,0
CUST_2091,503,26.47,19,0,5,86,Medium Value,High,0
CUST_2092,64,12.8,5,1,5,68,Low Value,High,0
CUST_2093,1555,67.61,23,3,2,98,High Value,High,0
CUST_2094,491,30.69,16,0,5,34,Low Value,Medium,0
CUST_2095,1805,106.18,17,1,2,60,High Value,High,1
CUST_2096,1270,66.84,19,0,6,3,High Value,Low,1
CUST_2097,6,2.0,3,0,7,65,Low Value,High,0
CUST_2098,41,10.25,4,0,7,83,Low Value,High,0
CUST_2099,1931,101.63,19,1,3,64,High Value,High,1
CUST_2100,56,11.2,5,0,8,69,Low Value,High,0
CUST_2101,1006,71.86,14,0,2,48,High Value,Medium,0
CUST_2102,384,27.43,14,0,7,21,Low Value,Low,0
CUST_2103,221,22.1,10,1,6,30,Low Value,Medium,0
CUST_2104,16,4.0,4,0,7,39,Low Value,Medium,0
CUST_2105,180,20.0,9,0,2,76,Low Value,High,0
CUST_2106,116,16.57,7,0,9,11,Low Value,Low,1
CUST_2107,20,5.0,4,0,8,26,Low Value,Low,0
CUST_2108,40,8.0,5,0,6,34,Low Value,Medium,0
CUST_2109,67,9.57,7,0,5,72,Low Value,High,0
CUST_2110,56,9.33,6,0,6,13,Low Value,Low,0
CUST_2111,768,36.57,21,2,6,58,Medium Value,Medium,0
CUST_2112,1237,68.72,18,1,4,12,High Value,Low,1
CUST_2113,34,8.5,4,0,9,23,Low Value,Low,0
CUST_2114,52,7.43,7,0,5,33,Low Value,Medium,0
CUST_2115,295,24.58,12,0,5,30,Low Value,Medium,0
CUST_2116,88,14.67,6,0,4,15,Low Value,Low,0
CUST_2117,53,10.6,5,0,7,25,Low Value,Low,0
CUST_2118,1654,118.14,14,1,4,4,High Value,Low,0
CUST_2119,52,7.43,7,0,8,80,Low Value,High,0
CUST_2120,221,22.1,10,1,6,30,Low Value,Medium,0
CUST_2121,24,6.0,4,0,7,6,Low Value,Low,0
CUST_2122,63,10.5,6,0,6,16,Low Value,Low,0
CUST_2123,149,18.62,8,0,6,57,Low Value,Medium,0
CUST_2124,26,6.5,4,0,3,9,Low Value,Low,0
CUST_2125,724,36.2,20,1,6,59,Medium Value,Medium,0
CUST_2126,269,24.45,11,0,4,78,Low Value,High,0
CUST_2127,1548,67.3,23,0,6,90,High Value,High,1
CUST_2128,300,25.0,12,0,6,74,Low Value,High,0
CUST_2129,395,28.21,14,0,6,10,Low Value,Low,0
CUST_2130,1492,67.82,22,1,3,63,High Value,High,0
CUST_2131,16,4.0,4,0,7,13,Low Value,Low,0
CUST_2132,87,14.5,6,0,8,98,Low Value,High,0
CUST_2133,1188,69.88,17,0,2,4,High Value,Low,0
CUST_2134,1036,74.0,14,4,3,94,High Value,High,1
CUST_2135,1238,72.82,17,3,1,91,High Value,High,0
CUST_2136,39,9.75,4,0,4,66,Low Value,High,0
CUST_2137,547,32.18,17,1,6,14,Medium Value,Low,0
CUST_2138,1070,41.15,26,3,7,77,High Value,High,1
CUST_2139,819,39.0,21,0,4,41,Medium Value,Medium,0
CUST_2140,965,68.93,14,0,3,21,Medium Value,Low,0
CUST_2141,703,35.15,20,2,6,25,Medium Value,Low,0
CUST_2142,1914,106.33,18,2,2,2,High Value,Low,1
CUST_2143,1790,111.88,16,0,2,51,High Value,Medium,0
CUST_2144,382,27.29,14,0,8,3,Low Value,Low,0
CUST_2145,348,26.77,13,1,7,32,Low Value,Medium,0
CUST_2146,216,21.6,10,0,5,84,Low Value,High,0
CUST_2147,44,7.33,6,0,8,49,Low Value,Medium,0
CUST_2148,537,31.59,17,1,8,69,Medium Value,High,0
CUST_2149,90,15.0,6,0,2,96,Low Value,High,0
CUST_2150,46,7.67,6,0,5,23,Low Value,Low,0
CUST_2151,40,10.0,4,0,4,18,Low Value,Low,0
CUST_2152,960,40.0,24,1,5,8,Medium Value,Low,0
CUST_2153,866,39.36,22,1,3,21,Medium Value,Low,0
CUST_2154,1540,66.96,23,1,2,60,High Value,High,0
CUST_2155,1006,71.86,14,0,2,48,High Value,Medium,0
CUST_2156,38,7.6,5,0,3,36,Low Value,Medium,0
CUST_2157,1629,67.88,24,0,2,36,High Value,Medium,1
CUST_2158,35,8.75,4,0,7,63,Low Value,High,0
CUST_2159,17,5.67,3,0,6,2,Low Value,Low,0
CUST_2160,1790,74.58,24,2,3,38,High Value,Medium,1
CUST_2161,1354,67.7,20,1,6,61,High Value,High,1
CUST_2162,31,5.17,6,0,8,52,Low Value,Medium,0
CUST_2163,123,17.57,7,0,7,25,Low Value,Low,0
CUST_2164,440,29.33,15,1,6,63,Low Value,High,0
CUST_2165,348,26.77,13,1,6,10,Low Value,Low,1
CUST_2166,58,9.67,6,0,8,65,Low Value,High,0
CUST_2167,61,10.17,6,0,8,71,Low Value,High,0
CUST_2168,660,30.0,22,0,6,0,Medium Value,Low,0
CUST_2169,382,27.29,14,0,8,3,Low Value,Low,1
CUST_2170,795,37.86,21,0,2,88,Medium Value,High,0
CUST_2171,67,13.4,5,0,6,15,Low Value,Low,0
CUST_2172,181,20.11,9,0,8,80,Low Value,High,0
CUST_2173,1118,69.88,16,0,7,17,High Value,Low,0
CUST_2174,51,8.5,6,1,7,76,Low Value,High,0
CUST_2175,28,7.0,4,0,6,52,Low Value,Medium,0
CUST_2176,38,9.5,4,0,4,28,Low Value,Low,0
CUST_2177,494,30.88,16,0,8,31,Low Value,Medium,0
CUST_2178,1570,92.35,17,0,2,42,High Value,Medium,0
CUST_2179,45,9.0,5,0,7,24,Low Value,Low,0
CUST_2180,1403,77.94,18,0,2,42,High Value,Medium,0
CUST_2181,27,27.0,1,0,13,12,Low Value,Low,0
CUST_2182,11,3.67,3,0,6,88,Low Value,High,0
CUST_2183,46,9.2,5,0,8,67,Low Value,High,0
CUST_2184,1177,69.24,17,0,1,54,High Value,Medium,0
CUST_2185,14,4.67,3,0,8,40,Low Value,Medium,0
CUST_2186,353,27.15,13,0,7,73,Low Value,High,0
CUST_2187,448,29.87,15,0,4,81,Low Value,High,0
CUST_2188,1358,67.9,20,2,1,12,High Value,Low,1
CUST_2189,32,4.57,7,0,7,7,Low Value,Low,0
CUST_2190,48,8.0,6,0,4,33,Low Value,Medium,0
CUST_2191,652,34.32,19,1,4,24,Medium Value,Low,0
CUST_2192,498,31.12,16,0,7,55,Low Value,Medium,0
CUST_2193,600,33.33,18,0,8,87,Medium Value,High,0
CUST_2194,377,26.93,14,0,5,39,Low Value,Medium,0
CUST_2195,33,6.6,5,0,7,9,Low Value,Low,0
CUST_2196,61,10.17,6,1,9,82,Low Value,High,0
CUST_2197,1029,41.16,25,0,8,71,High Value,High,0
CUST_2198,19,6.33,3,0,4,50,Low Value,Medium,0
CUST_2199,21,7.0,3,0,7,81,Low Value,High,0
CUST_2200,1094,68.38,16,0,5,46,High Value,Medium,0
CUST_2201,436,29.07,15,1,7,56,Low Value,Medium,0
CUST_2202,1217,67.61,18,1,6,91,High Value,High,0
CUST_2203,782,37.24,21,0,3,8,Medium Value,Low,0
CUST_2204,151,18.88,8,0,7,40,Low Value,Medium,1
