interaction_id,customer_id,interaction_date,device_type,page_views,session_duration
558,CUST_0105,2026-01-12,Mobile,9,73
559,CUST_0105,2026-01-22,Tablet,13,460
560,CUST_0105,2026-01-10,Tablet,4,103
561,CUST_0105,2026-01-21,Tablet,2,146
562,CUST_0106,2026-01-10,Tablet,9,141
563,CUST_0106,2026-01-18,Mobile,7,422
564,CUST_0106,2026-01-10,Desktop,7,596
565,CUST_0106,2026-01-24,Tablet,3,414
566,CUST_0106,2026-01-07,Tablet,4,57
567,CUST_0106,2025-12-29,Tablet,14,337
568,CUST_0107,2026-01-15,Desktop,9,299
569,CUST_0108,2026-01-20,Tablet,13,301
570,CUST_0108,2026-01-05,Desktop,3,528
571,CUST_0108,2026-01-15,Mobile,14,220
572,CUST_0108,2026-01-06,Desktop,13,116
573,CUST_0108,2026-01-20,Mobile,8,426
574,CUST_0108,2025-12-31,Tablet,9,109
575,CUST_0108,2026-01-19,Mobile,9,174
576,CUST_0108,2026-01-23,Mobile,14,47
577,CUST_0108,2026-01-08,Mobile,5,462
578,CUST_0109,2026-01-04,Tablet,8,483
579,CUST_0109,2026-01-21,Mobile,8,150
580,CUST_0109,2026-01-19,Mobile,7,153
581,CUST_0109,2026-01-16,Mobile,9,243
582,CUST_0109,2026-01-06,Mobile,10,212
583,CUST_0110,2026-01-18,Tablet,13,392
584,CUST_0110,2026-01-16,Tablet,2,590
585,CUST_0110,2026-01-05,Mobile,12,316
586,CUST_0110,2026-01-12,Desktop,6,267
587,CUST_0110,2026-01-24,Desktop,5,310
588,CUST_0110,2026-01-11,Desktop,9,322
589,CUST_0111,2026-01-05,Mobile,5,378
590,CUST_0111,2026-01-08,Tablet,5,307
591,CUST_0111,2025-12-29,Tablet,3,474
592,CUST_0111,2026-01-20,Mobile,7,210
593,CUST_0112,2026-01-12,Desktop,14,309
594,CUST_0112,2026-01-06,Desktop,13,71
595,CUST_0112,2026-01-07,Desktop,7,175
596,CUST_0112,2026-01-12,Desktop,3,196
597,CUST_0112,2026-01-08,Desktop,11,197
598,CUST_0113,2026-01-18,Desktop,10,169
599,CUST_0113,2026-01-06,Mobile,5,61
600,CUST_0113,2026-01-12,Desktop,12,474
601,CUST_0113,2026-01-04,Tablet,14,140
602,CUST_0113,2026-01-16,Tablet,2,597
603,CUST_0113,2026-01-12,Desktop,4,549
604,CUST_0113,2026-01-09,Mobile,6,552
605,CUST_0114,2026-01-01,Tablet,9,171
606,CUST_0114,2026-01-23,Desktop,5,387
607,CUST_0114,2026-01-23,Mobile,8,476
608,CUST_0114,2026-01-07,Tablet,14,492
609,CUST_0114,2025-12-30,Desktop,12,122
610,CUST_0114,2026-01-04,Desktop,14,316
611,CUST_0114,2026-01-13,Desktop,2,200
612,CUST_0115,2025-12-27,Mobile,13,168
613,CUST_0115,2025-12-26,Mobile,10,263
614,CUST_0116,2026-01-11,Tablet,5,536
615,CUST_0117,2026-01-09,Mobile,6,271
616,CUST_0118,2026-01-19,Mobile,8,536
617,CUST_0118,2026-01-18,Desktop,5,508
618,CUST_0118,2025-12-31,Tablet,7,62
619,CUST_0118,2026-01-23,Desktop,8,577
620,CUST_0118,2026-01-17,Desktop,7,242
621,CUST_0118,2026-01-07,Mobile,6,340
622,CUST_0119,2026-01-14,Mobile,5,396
623,CUST_0119,2026-01-01,Mobile,8,306
624,CUST_0119,2026-01-24,Desktop,10,385
625,CUST_0119,2026-01-20,Mobile,6,423
626,CUST_0120,2026-01-08,Tablet,11,46
627,CUST_0120,2025-12-27,Desktop,4,236
628,CUST_0120,2026-01-21,Desktop,3,447
629,CUST_0120,2025-12-29,Tablet,12,87
630,CUST_0120,2026-01-13,Desktop,13,54
631,CUST_0121,2026-01-04,Tablet,11,213
632,CUST_0121,2026-01-21,Tablet,11,120
633,CUST_0121,2026-01-05,Mobile,2,596
634,CUST_0121,2026-01-11,Mobile,7,393
635,CUST_0121,2026-01-21,Mobile,6,533
636,CUST_0121,2025-12-31,Desktop,13,130
637,CUST_0121,2025-12-26,Tablet,4,286
638,CUST_0121,2026-01-08,Tablet,7,251
639,CUST_0122,2026-01-08,Mobile,12,513
640,CUST_0122,2025-12-29,Mobile,12,544
641,CUST_0122,2026-01-18,Mobile,2,491
642,CUST_0122,2026-01-14,Desktop,4,40
643,CUST_0123,2026-01-05,Tablet,12,441
644,CUST_0123,2026-01-13,Desktop,6,127
645,CUST_0123,2026-01-24,Desktop,9,192
646,CUST_0123,2026-01-06,Desktop,5,356
647,CUST_0123,2026-01-15,Tablet,13,117
648,CUST_0123,2025-12-28,Desktop,13,355
649,CUST_0123,2026-01-02,Desktop,2,589
650,CUST_0123,2026-01-20,Tablet,9,198
651,CUST_0124,2026-01-18,Tablet,12,539
652,CUST_0124,2025-12-31,Mobile,14,183
653,CUST_0124,2026-01-14,Tablet,9,498
654,CUST_0125,2026-01-10,Mobile,11,486
655,CUST_0125,2026-01-21,Desktop,13,429
656,CUST_0125,2026-01-02,Desktop,8,432
657,CUST_0125,2026-01-23,Mobile,13,507
658,CUST_0125,2026-01-05,Mobile,5,141
659,CUST_0125,2026-01-13,Mobile,9,62
660,CUST_0125,2026-01-04,Mobile,7,208
661,CUST_0125,2026-01-21,Desktop,3,51
662,CUST_0126,2026-01-21,Tablet,5,446
663,CUST_0126,2026-01-02,Tablet,6,149
664,CUST_0126,2026-01-10,Mobile,12,40
665,CUST_0126,2026-01-21,Tablet,2,449
666,CUST_0126,2026-01-06,Desktop,2,435
667,CUST_0126,2026-01-18,Mobile,8,235
668,CUST_0126,2026-01-10,Mobile,8,541
669,CUST_0126,2026-01-22,Desktop,3,501
670,CUST_0127,2026-01-12,Mobile,12,158
671,CUST_0127,2025-12-28,Mobile,13,83
672,CUST_0127,2026-01-01,Mobile,5,206
673,CUST_0127,2026-01-11,Mobile,6,499
674,CUST_0127,2026-01-03,Tablet,12,45
675,CUST_0128,2025-12-31,Desktop,6,464
676,CUST_0128,2026-01-08,Mobile,12,283
677,CUST_0128,2026-01-21,Desktop,8,93
678,CUST_0128,2026-01-23,Tablet,7,407
679,CUST_0128,2025-12-29,Mobile,10,170
680,CUST_0128,2026-01-16,Desktop,9,147
681,CUST_0128,2026-01-20,Mobile,12,533
682,CUST_0129,2026-01-16,Mobile,12,525
683,CUST_0129,2026-01-08,Desktop,12,137
684,CUST_0130,2026-01-03,Tablet,14,73
685,CUST_0130,2026-01-07,Desktop,4,161
686,CUST_0130,2026-01-21,Mobile,6,79
687,CUST_0130,2026-01-06,Tablet,13,227
688,CUST_0130,2025-12-28,Desktop,10,511
689,CUST_0130,2026-01-01,Mobile,9,109
690,CUST_0130,2025-12-31,Mobile,7,77
691,CUST_0131,2026-01-24,Mobile,3,74
692,CUST_0131,2025-12-30,Mobile,3,283
693,CUST_0132,2025-12-26,Mobile,9,71
694,CUST_0132,2025-12-29,Mobile,11,140
695,CUST_0132,2026-01-12,Tablet,6,493
696,CUST_0132,2026-01-20,Tablet,13,586
697,CUST_0132,2026-01-06,Desktop,2,434
698,CUST_0132,2026-01-21,Mobile,3,191
699,CUST_0133,2026-01-22,Mobile,5,357
700,CUST_0133,2026-01-24,Desktop,5,172
701,CUST_0133,2026-01-08,Mobile,5,105
702,CUST_0133,2026-01-09,Desktop,6,127
703,CUST_0133,2026-01-09,Mobile,10,353
704,CUST_0133,2026-01-02,Mobile,10,520
705,CUST_0133,2026-01-18,Desktop,6,65
706,CUST_0134,2026-01-04,Desktop,5,520
707,CUST_0134,2026-01-11,Tablet,10,249
708,CUST_0134,2026-01-03,Tablet,4,52
709,CUST_0134,2025-12-31,Mobile,2,281
710,CUST_0134,2026-01-10,Desktop,10,412
711,CUST_0134,2026-01-05,Desktop,10,578
712,CUST_0134,2026-01-06,Desktop,8,122
713,CUST_0134,2026-01-11,Desktop,12,321
714,CUST_0135,2026-01-14,Desktop,14,513
715,CUST_0135,2026-01-10,Tablet,5,324
716,CUST_0135,2026-01-10,Tablet,2,436
717,CUST_0135,2026-01-13,Tablet,8,298
718,CUST_0135,2026-01-11,Desktop,12,82
719,CUST_0135,2026-01-03,Desktop,3,413
720,CUST_0136,2026-01-13,Tablet,10,148
721,CUST_0136,2026-01-02,Mobile,4,396
722,CUST_0136,2026-01-09,Mobile,14,183
723,CUST_0136,2026-01-21,Desktop,6,378
724,CUST_0136,2026-01-24,Desktop,11,264
725,CUST_0136,2026-01-13,Tablet,12,555
726,CUST_0136,2026-01-19,Tablet,9,309
727,CUST_0136,2026-01-08,Mobile,5,141
728,CUST_0137,2026-01-22,Desktop,10,544
729,CUST_0137,2026-01-11,Desktop,5,520
730,CUST_0137,2026-01-10,Mobile,13,39
731,CUST_0137,2026-01-16,Mobile,10,595
732,CUST_0137,2026-01-07,Mobile,8,565
733,CUST_0137,2026-01-05,Mobile,3,512
734,CUST_0137,2026-01-06,Desktop,11,322
735,CUST_0137,2026-01-22,Desktop,4,504
736,CUST_0138,2025-12-29,Mobile,14,404
737,CUST_0138,2026-01-16,Desktop,13,467
738,CUST_0138,2026-01-05,Mobile,4,351
739,CUST_0139,2025-12-26,Mobile,5,133
740,CUST_0139,2026-01-17,Tablet,10,238
741,CUST_0139,2025-12-26,Tablet,14,501
742,CUST_0140,2026-01-06,Tablet,11,188
743,CUST_0140,2026-01-22,Mobile,4,338
744,CUST_0140,2025-12-30,Desktop,8,593
745,CUST_0140,2025-12-26,Tablet,7,330
746,CUST_0140,2025-12-31,Tablet,9,412
747,CUST_0140,2025-12-30,Tablet,7,422
748,CUST_0141,2026-01-17,Tablet,5,127
749,CUST_0141,2025-12-29,Mobile,7,385
750,CUST_0141,2026-01-08,Mobile,5,590
751,CUST_0141,2026-01-02,Mobile,13,114
752,CUST_0141,2026-01-19,Desktop,11,175
753,CUST_0141,2025-12-31,Mobile,6,99
754,CUST_0141,2026-01-03,Mobile,14,225
755,CUST_0142,2025-12-30,Mobile,5,531
756,CUST_0142,2026-01-21,Tablet,12,553
757,CUST_0142,2025-12-31,Mobile,2,382
758,CUST_0142,2026-01-04,Desktop,4,382
759,CUST_0142,2025-12-29,Mobile,7,366
760,CUST_0142,2025-12-27,Mobile,7,424
761,CUST_0143,2026-01-09,Desktop,13,410
762,CUST_0143,2025-12-31,Tablet,3,566
763,CUST_0143,2026-01-06,Desktop,6,144
764,CUST_0143,2026-01-02,Tablet,10,35
765,CUST_0143,2026-01-23,Tablet,10,483
766,CUST_0144,2026-01-19,Desktop,10,191
767,CUST_0144,2026-01-10,Desktop,10,179
768,CUST_0144,2025-12-28,Desktop,9,356
769,CUST_0144,2026-01-12,Tablet,9,285
770,CUST_0145,2026-01-05,Mobile,6,40
771,CUST_0145,2025-12-30,Tablet,7,423
772,CUST_0145,2026-01-09,Tablet,12,388
773,CUST_0145,2025-12-30,Mobile,9,319
774,CUST_0145,2026-01-08,Tablet,3,226
775,CUST_0145,2026-01-08,Tablet,2,150
776,CUST_0145,2026-01-23,Mobile,8,442
777,CUST_0146,2026-01-14,Tablet,12,68
778,CUST_0146,2026-01-05,Desktop,8,389
779,CUST_0146,2025-12-29,Tablet,5,176
780,CUST_0146,2025-12-31,Mobile,9,155
781,CUST_0147,2026-01-14,Mobile,11,324
782,CUST_0147,2026-01-13,Tablet,11,135
783,CUST_0148,2025-12-27,Desktop,4,588
784,CUST_0149,2025-12-29,Tablet,14,353
785,CUST_0149,2025-12-30,Desktop,7,240
786,CUST_0149,2026-01-08,Mobile,2,270
787,CUST_0149,2026-01-24,Tablet,5,144
788,CUST_0149,2026-01-11,Mobile,10,115
789,CUST_0149,2026-01-04,Desktop,13,174
790,CUST_0149,2025-12-29,Mobile,14,481
791,CUST_0150,2026-01-13,Desktop,8,230
792,CUST_0150,2026-01-18,Mobile,9,317
793,CUST_0150,2026-01-10,Mobile,12,328
794,CUST_0150,2025-12-30,Tablet,6,274
795,CUST_0150,2026-01-03,Desktop,7,148
796,CUST_0150,2026-01-08,Tablet,7,218
797,CUST_0151,2026-01-08,Desktop,12,557
798,CUST_0151,2026-01-13,Mobile,14,54
799,CUST_0151,2026-01-03,Desktop,9,380
800,CUST_0151,2025-12-28,Desktop,10,446
801,CUST_0151,2026-01-15,Tablet,13,530
802,CUST_0151,2026-01-17,Mobile,14,177
803,CUST_0151,2026-01-14,Desktop,13,37
804,CUST_0151,2025-12-26,Tablet,2,576
805,CUST_0152,2026-01-17,Mobile,12,32
806,CUST_0152,2026-01-21,Desktop,13,102
807,CUST_0153,2026-01-01,Desktop,13,491
808,CUST_0153,2026-01-01,Desktop,7,447
809,CUST_0153,2026-01-19,Mobile,12,247
810,CUST_0153,2026-01-16,Desktop,9,206
811,CUST_0153,2026-01-03,Tablet,11,588
812,CUST_0153,2025-12-28,Tablet,7,592
813,CUST_0154,2025-12-29,Mobile,4,272
814,CUST_0154,2026-01-07,Mobile,9,40
815,CUST_0154,2026-01-10,Tablet,13,348
816,CUST_0155,2025-12-31,Desktop,6,518
817,CUST_0155,2026-01-12,Desktop,2,529
818,CUST_0155,2026-01-17,Tablet,14,179
819,CUST_0155,2026-01-19,Mobile,7,451
820,CUST_0156,2026-01-13,Desktop,3,592
821,CUST_0157,2026-01-03,Desktop,11,200
822,CUST_0157,2026-01-03,Mobile,13,357
823,CUST_0157,2025-12-30,Mobile,14,290
824,CUST_0157,2026-01-23,Tablet,13,291
825,CUST_0157,2026-01-19,Mobile,5,188
826,CUST_0158,2026-01-19,Desktop,10,68
827,CUST_0158,2026-01-04,Desktop,12,264
828,CUST_0158,2026-01-21,Mobile,10,443
829,CUST_0158,2026-01-07,Tablet,6,563
830,CUST_0158,2026-01-21,Desktop,10,558
831,CUST_0158,2025-12-31,Mobile,8,114
832,CUST_0158,2026-01-10,Mobile,9,206
833,CUST_0159,2026-01-19,Mobile,11,92
834,CUST_0159,2026-01-10,Desktop,14,339
835,CUST_0159,2025-12-31,Tablet,7,242
836,CUST_0159,2026-01-08,Desktop,11,51
837,CUST_0159,2026-01-23,Desktop,13,348
838,CUST_0159,2026-01-23,Mobile,13,39
839,CUST_0159,2026-01-13,Tablet,3,99
840,CUST_0159,2026-01-17,Mobile,4,65
841,CUST_0160,2026-01-07,Desktop,7,488
842,CUST_0160,2026-01-17,Desktop,6,275
843,CUST_0160,2025-12-31,Desktop,10,62
844,CUST_0160,2026-01-24,Desktop,9,138
845,CUST_0160,2026-01-12,Mobile,10,85
846,CUST_0160,2025-12-26,Desktop,12,509
847,CUST_0161,2026-01-24,Tablet,2,396
848,CUST_0161,2026-01-20,Tablet,2,396
849,CUST_0161,2025-12-29,Mobile,8,277
850,CUST_0161,2026-01-12,Tablet,8,110
851,CUST_0161,2026-01-02,Desktop,2,260
852,CUST_0162,2026-01-22,Mobile,14,340
853,CUST_0162,2026-01-02,Mobile,12,170
854,CUST_0162,2026-01-08,Desktop,6,560
855,CUST_0162,2026-01-04,Tablet,9,186
856,CUST_0163,2026-01-06,Desktop,8,562
857,CUST_0163,2026-01-22,Tablet,12,377
858,CUST_0163,2026-01-18,Desktop,13,464
859,CUST_0163,2026-01-24,Mobile,13,587
860,CUST_0163,2026-01-24,Desktop,5,342
861,CUST_0164,2026-01-22,Desktop,4,146
862,CUST_0164,2026-01-16,Tablet,6,421
863,CUST_0164,2026-01-13,Desktop,14,65
864,CUST_0164,2025-12-29,Tablet,8,158
865,CUST_0165,2025-12-27,Mobile,7,560
866,CUST_0165,2026-01-11,Tablet,3,281
867,CUST_0165,2026-01-07,Tablet,9,508
868,CUST_0165,2026-01-04,Desktop,2,36
869,CUST_0165,2026-01-04,Desktop,11,34
870,CUST_0165,2026-01-03,Tablet,11,427
871,CUST_0165,2026-01-10,Mobile,6,304
872,CUST_0166,2026-01-14,Tablet,2,386
873,CUST_0166,2026-01-11,Mobile,3,46
874,CUST_0167,2025-12-28,Tablet,2,542
875,CUST_0167,2026-01-16,Mobile,9,252
876,CUST_0168,2026-01-09,Mobile,7,563
877,CUST_0168,2026-01-18,Tablet,3,41
878,CUST_0168,2025-12-29,Tablet,4,442
879,CUST_0168,2026-01-10,Desktop,12,214
880,CUST_0168,2026-01-16,Desktop,4,308
881,CUST_0169,2026-01-12,Mobile,5,86
882,CUST_0169,2026-01-02,Desktop,2,598
883,CUST_0169,2026-01-02,Desktop,5,229
884,CUST_0169,2026-01-02,Desktop,8,474
885,CUST_0169,2026-01-11,Desktop,3,353
886,CUST_0169,2026-01-07,Tablet,5,485
887,CUST_0170,2026-01-16,Mobile,14,430
888,CUST_0170,2026-01-20,Tablet,14,366
889,CUST_0171,2026-01-12,Mobile,8,426
890,CUST_0171,2026-01-01,Mobile,9,444
891,CUST_0171,2026-01-08,Mobile,13,108
892,CUST_0171,2026-01-22,Mobile,14,267
893,CUST_0171,2026-01-22,Tablet,2,281
894,CUST_0171,2026-01-17,Mobile,9,302
895,CUST_0172,2026-01-02,Tablet,13,498
896,CUST_0172,2025-12-29,Mobile,12,209
897,CUST_0172,2026-01-22,Tablet,4,591
898,CUST_0172,2026-01-18,Tablet,10,562
899,CUST_0172,2026-01-18,Desktop,12,96
900,CUST_0172,2025-12-27,Desktop,2,103
901,CUST_0173,2026-01-19,Mobile,4,442
902,CUST_0173,2026-01-17,Tablet,7,250
903,CUST_0173,2026-01-01,Mobile,4,471
904,CUST_0173,2026-01-12,Desktop,7,331
905,CUST_0173,2026-01-12,Mobile,3,253
906,CUST_0173,2026-01-19,Desktop,13,215
907,CUST_0173,2026-01-24,Mobile,7,52
908,CUST_0173,2026-01-10,Mobile,8,595
909,CUST_0173,2026-01-07,Tablet,13,359
910,CUST_0174,2026-01-03,Desktop,4,182
911,CUST_0174,2026-01-24,Mobile,2,247
912,CUST_0174,2025-12-30,Mobile,11,446
913,CUST_0174,2026-01-02,Mobile,13,152
914,CUST_0174,2025-12-29,Mobile,10,358
915,CUST_0175,2026-01-20,Mobile,4,189
916,CUST_0175,2026-01-06,Desktop,2,158
917,CUST_0175,2026-01-05,Desktop,6,536
918,CUST_0175,2026-01-20,Tablet,14,77
919,CUST_0175,2026-01-14,Tablet,13,192
920,CUST_0176,2025-12-26,Mobile,3,198
921,CUST_0176,2026-01-19,Tablet,8,155
922,CUST_0177,2025-12-31,Tablet,10,313
923,CUST_0177,2025-12-29,Desktop,9,180
924,CUST_0177,2026-01-02,Mobile,11,176
925,CUST_0177,2026-01-09,Desktop,13,332
926,CUST_0177,2026-01-10,Mobile,14,450
927,CUST_0177,2026-01-15,Desktop,7,402
928,CUST_0177,2026-01-01,Mobile,5,496
929,CUST_0178,2026-01-24,Tablet,6,73
930,CUST_0178,2025-12-29,Desktop,8,566
931,CUST_0178,2026-01-07,Tablet,10,70
932,CUST_0178,2025-12-29,Tablet,14,463
933,CUST_0178,2026-01-02,Tablet,6,85
934,CUST_0178,2026-01-23,Mobile,8,194
935,CUST_0179,2025-12-27,Desktop,10,525
936,CUST_0179,2026-01-03,Mobile,4,388
937,CUST_0179,2026-01-11,Mobile,4,239
938,CUST_0180,2026-01-09,Desktop,11,208
939,CUST_0180,2026-01-09,Tablet,12,518
940,CUST_0180,2025-12-29,Desktop,14,218
941,CUST_0180,2026-01-13,Tablet,2,478
942,CUST_0180,2025-12-29,Mobile,10,421
943,CUST_0180,2026-01-10,Tablet,6,223
944,CUST_0180,2026-01-24,Mobile,5,586
945,CUST_0180,2026-01-03,Mobile,2,32
946,CUST_0181,2026-01-11,Mobile,4,255
947,CUST_0181,2026-01-03,Tablet,11,567
948,CUST_0181,2026-01-15,Tablet,3,546
949,CUST_0181,2025-12-30,Mobile,4,227
950,CUST_0181,2025-12-27,Mobile,4,425
951,CUST_0181,2026-01-10,Tablet,4,186
952,CUST_0182,2026-01-12,Mobile,6,418
953,CUST_0182,2026-01-06,Mobile,4,33
954,CUST_0182,2026-01-06,Mobile,9,428
955,CUST_0182,2026-01-20,Tablet,8,487
956,CUST_0182,2026-01-14,Tablet,4,466
957,CUST_0182,2026-01-04,Tablet,14,35
958,CUST_0182,2026-01-09,Mobile,12,314
959,CUST_0182,2026-01-05,Tablet,6,282
960,CUST_0183,2026-01-08,Mobile,5,470
961,CUST_0183,2025-12-31,Desktop,3,404
962,CUST_0183,2025-12-29,Tablet,7,514
963,CUST_0184,2026-01-09,Desktop,4,111
964,CUST_0184,2026-01-03,Mobile,6,41
965,CUST_0185,2025-12-29,Tablet,13,569
966,CUST_0185,2026-01-07,Mobile,11,565
967,CUST_0186,2026-01-19,Desktop,8,162
968,CUST_0186,2026-01-09,Tablet,4,168
969,CUST_0186,2026-01-20,Tablet,11,278
970,CUST_0186,2026-01-19,Tablet,11,75
971,CUST_0186,2026-01-23,Desktop,2,546
972,CUST_0186,2026-01-21,Desktop,12,419
973,CUST_0186,2026-01-11,Tablet,11,111
974,CUST_0186,2026-01-13,Mobile,7,580
975,CUST_0187,2025-12-26,Tablet,3,194
976,CUST_0187,2026-01-20,Desktop,14,523
977,CUST_0187,2026-01-23,Tablet,10,250
978,CUST_0187,2025-12-28,Tablet,6,105
979,CUST_0187,2026-01-13,Tablet,14,593
980,CUST_0188,2026-01-13,Desktop,11,126
981,CUST_0189,2026-01-07,Desktop,7,300
982,CUST_0189,2026-01-13,Mobile,2,248
983,CUST_0189,2026-01-10,Desktop,4,489
984,CUST_0189,2026-01-07,Tablet,13,474
985,CUST_0189,2025-12-31,Tablet,13,549
986,CUST_0189,2026-01-13,Mobile,7,417
987,CUST_0190,2026-01-04,Tablet,4,395
988,CUST_0190,2026-01-19,Tablet,11,511
989,CUST_0190,2026-01-05,Mobile,14,181
990,CUST_0190,2026-01-17,Mobile,9,441
991,CUST_0191,2026-01-01,Tablet,6,326
992,CUST_0191,2025-12-29,Tablet,6,597
993,CUST_0191,2026-01-18,Desktop,14,392
994,CUST_0191,2025-12-31,Desktop,10,163
995,CUST_0191,2026-01-11,Tablet,2,351
996,CUST_0191,2026-01-18,Mobile,10,82
997,CUST_0191,2026-01-04,Tablet,3,64
998,CUST_0192,2026-01-07,Desktop,8,555
999,CUST_0192,2026-01-02,Desktop,9,425
1000,CUST_0192,2025-12-27,Mobile,7,574
1001,CUST_0192,2026-01-19,Tablet,10,127
1002,CUST_0192,2026-01-03,Desktop,2,356
1003,CUST_0192,2026-01-02,Mobile,13,382
1004,CUST_0193,2026-01-23,Desktop,2,229
1005,CUST_0193,2026-01-19,Mobile,7,30
1006,CUST_0193,2026-01-07,Mobile,8,573
1007,CUST_0193,2026-01-21,Desktop,10,111
1008,CUST_0193,2026-01-20,Desktop,12,138
1009,CUST_0193,2025-12-26,Desktop,11,155
1010,CUST_0193,2026-01-06,Tablet,11,382
1011,CUST_0193,2025-12-26,Mobile,2,583
1012,CUST_0193,2026-01-11,Mobile,10,408
1013,CUST_0194,2025-12-29,Mobile,2,254
1014,CUST_0194,2026-01-17,Mobile,5,228
1015,CUST_0194,2025-12-29,Mobile,14,274
1016,CUST_0194,2026-01-07,Tablet,13,426
1017,CUST_0194,2025-12-28,Tablet,12,496
1018,CUST_0194,2026-01-16,Mobile,4,437
1019,CUST_0195,2025-12-31,Tablet,7,464
1020,CUST_0195,2026-01-22,Tablet,8,49
1021,CUST_0195,2026-01-14,Mobile,6,123
1022,CUST_0195,2026-01-19,Desktop,11,314
1023,CUST_0195,2026-01-16,Mobile,3,212
1024,CUST_0195,2026-01-16,Tablet,13,566
1025,CUST_0196,2026-01-12,Tablet,7,590
1026,CUST_0196,2026-01-13,Mobile,12,144
1027,CUST_0196,2026-01-18,Mobile,6,297
1028,CUST_0196,2026-01-22,Desktop,8,500
1029,CUST_0196,2025-12-31,Mobile,4,86
1030,CUST_0196,2026-01-14,Mobile,2,588
1031,CUST_0196,2026-01-09,Desktop,14,67
1032,CUST_0196,2026-01-10,Mobile,13,219
1033,CUST_0197,2025-12-30,Desktop,10,177
1034,CUST_0197,2026-01-06,Desktop,11,42
1035,CUST_0197,2026-01-10,Tablet,8,218
1036,CUST_0197,2026-01-13,Tablet,3,173
1037,CUST_0198,2026-01-10,Desktop,8,237
1038,CUST_0199,2026-01-04,Desktop,13,479
1039,CUST_0199,2025-12-28,Mobile,12,597
1040,CUST_0199,2026-01-24,Desktop,2,39
1041,CUST_0199,2026-01-03,Desktop,4,454
1042,CUST_0199,2025-12-31,Tablet,9,510
1043,CUST_0199,2026-01-18,Mobile,7,495
1044,CUST_0199,2026-01-02,Tablet,13,134
1045,CUST_0199,2026-01-23,Desktop,5,195
1046,CUST_0200,2026-01-06,Mobile,2,266
1047,CUST_0200,2025-12-27,Mobile,6,380
1048,CUST_0200,2025-12-29,Mobile,2,307
1049,CUST_0200,2026-01-17,Tablet,13,574
1050,CUST_0200,2026-01-16,Tablet,14,312
1051,CUST_0200,2026-01-17,Desktop,10,303
1052,CUST_0200,2025-12-28,Desktop,12,359
1053,CUST_0201,2026-01-11,Mobile,2,273
1054,CUST_0202,2026-01-03,Mobile,10,209
1055,CUST_0202,2026-01-04,Mobile,5,344
1056,CUST_0202,2026-01-03,Mobile,3,462
1057,CUST_0202,2026-01-05,Desktop,12,123
1058,CUST_0202,2026-01-14,Desktop,13,110
1059,CUST_0202,2026-01-18,Desktop,3,190
1060,CUST_0202,2025-12-30,Desktop,7,495
1061,CUST_0202,2026-01-17,Tablet,2,374
1062,CUST_0203,2026-01-15,Desktop,11,328
1063,CUST_0203,2026-01-01,Desktop,5,358
1064,CUST_0203,2026-01-09,Mobile,3,436
1065,CUST_0203,2025-12-28,Tablet,14,308
1066,CUST_0203,2026-01-24,Desktop,14,122
1067,CUST_0203,2026-01-17,Mobile,10,189
1068,CUST_0203,2025-12-29,Desktop,10,187
1069,CUST_0203,2026-01-12,Desktop,13,528
1070,CUST_0204,2026-01-13,Mobile,12,370
1071,CUST_0204,2026-01-12,Tablet,11,432
1072,CUST_0204,2026-01-04,Tablet,5,57
1073,CUST_0205,2025-12-26,Desktop,2,569
1074,CUST_0205,2026-01-04,Tablet,7,95
1075,CUST_0205,2025-12-27,Tablet,14,346
1076,CUST_0205,2025-12-31,Tablet,5,564
1077,CUST_0205,2026-01-22,Tablet,3,256
1078,CUST_0205,2025-12-26,Tablet,13,366
1079,CUST_0205,2026-01-01,Desktop,5,55
1080,CUST_0206,2026-01-15,Mobile,9,39
1081,CUST_0206,2026-01-08,Mobile,5,146
1082,CUST_0206,2026-01-21,Tablet,2,594
1083,CUST_0206,2026-01-04,Tablet,11,368
1084,CUST_0206,2025-12-31,Desktop,2,84
1085,CUST_0206,2026-01-13,Mobile,9,495
1086,CUST_0207,2026-01-20,Desktop,9,179
1087,CUST_0207,2025-12-29,Mobile,14,51
1088,CUST_0207,2026-01-19,Desktop,2,362
1089,CUST_0208,2026-01-22,Mobile,12,469
1090,CUST_0209,2025-12-26,Tablet,3,584
1091,CUST_0209,2026-01-08,Mobile,2,383
1092,CUST_0209,2026-01-16,Mobile,9,44
1093,CUST_0210,2026-01-14,Desktop,13,47
1094,CUST_0210,2026-01-23,Desktop,5,129
1095,CUST_0210,2026-01-05,Mobile,5,137
1096,CUST_0210,2026-01-11,Mobile,14,292
1097,CUST_0210,2026-01-18,Desktop,4,462
1098,CUST_0210,2026-01-08,Desktop,14,234
1099,CUST_0210,2026-01-19,Desktop,12,193
1100,CUST_0210,2026-01-24,Mobile,8,155
1101,CUST_0211,2025-12-27,Desktop,13,549
1102,CUST_0211,2026-01-09,Tablet,5,216
1103,CUST_0211,2026-01-22,Desktop,11,284
1104,CUST_0211,2026-01-09,Mobile,11,57
1105,CUST_0211,2025-12-28,Mobile,2,252
1106,CUST_0211,2026-01-20,Tablet,11,195
1107,CUST_0212,2026-01-15,Tablet,6,93
1108,CUST_0212,2025-12-26,Tablet,14,506
1109,CUST_0212,2026-01-23,Mobile,10,194
1110,CUST_0212,2026-01-12,Tablet,3,286
1111,CUST_0212,2026-01-18,Desktop,12,488
